EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NumCompaniesWorked,TrainingTimesLastYear,OverTime,BusinessTravel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,PerformanceRating,Attrition
552,37,Male,Divorced,Research & Development,Research Scientist,1,4,Human Resources,1,51201,18,1,6,2,1,0,5,3,Yes,Travel_Rarely,4,2,3,3,4,3,No
553,48,Female,Single,Sales,Sales Representative,2,4,Technical Degree,2,58080,11,1,8,4,1,0,2,2,No,Non-Travel,2,4,4,2,3,3,Yes
554,34,Male,Married,Sales,Sales Executive,2,2,Technical Degree,1,66778,11,2,5,0,0,0,2,1,No,Non-Travel,3,3,3,2,4,3,No
555,36,Male,Single,Research & Development,Laboratory Technician,2,4,Life Sciences,5,67827,13,3,6,2,0,0,3,1,No,Travel_Rarely,3,3,3,3,1,3,Yes
556,30,Female,Married,Research & Development,Manufacturing Director,1,4,Life Sciences,7,51201,12,3,9,2,0,1,0,1,Yes,Travel_Frequently,3,1,2,3,2,3,Yes
557,35,Male,Married,Research & Development,Laboratory Technician,2,2,Life Sciences,9,61469,13,0,9,7,5,0,2,2,Yes,Travel_Rarely,2,1,1,4,1,4,Yes
558,48,Male,Single,IT,Data Analyst,1,4,Human Resources,11,57996,15,0,6,1,0,1,4,4,Yes,Travel_Rarely,3,1,3,2,2,4,Yes
559,57,Male,Divorced,Human Resources,HR Executive,3,3,Medical,1,76734,17,2,11,5,3,4,3,2,Yes,Travel_Rarely,4,2,3,2,2,3,No
560,35,Female,Single,Sales,Sales Executive,1,3,Life Sciences,8,39336,16,0,12,5,3,0,2,2,No,Travel_Rarely,4,1,3,3,4,4,No
561,49,Female,Married,Sales,Sales Manager,2,3,Life Sciences,1,55356,16,1,9,7,2,0,2,2,No,Travel_Frequently,4,3,4,3,3,4,No
562,31,Male,Married,IT,Data Analyst,1,1,Life Sciences,1,49514,12,1,6,0,0,0,1,3,No,Travel_Rarely,3,4,3,3,4,4,No
563,36,Male,Married,Research & Development,Research Scientist,2,3,Other,12,62743,12,0,6,0,0,0,4,3,Yes,Travel_Frequently,4,4,4,2,2,4,No
564,24,Female,Married,Research & Development,Laboratory Technician,2,2,Marketing,4,59443,18,1,6,4,3,0,3,6,No,Travel_Frequently,4,4,3,3,4,3,No
565,38,Female,Married,Sales,Sales Manager,3,2,Medical,4,76923,20,0,10,9,5,9,4,3,No,Travel_Rarely,1,4,4,4,2,4,No
566,45,Male,Single,Research & Development,R&D Manager,5,2,Marketing,7,123391,13,1,27,25,16,2,2,2,Yes,Travel_Frequently,4,4,3,4,4,3,No
567,36,Male,Married,Research & Development,R&D Manager,1,5,Human Resources,15,56682,13,1,7,2,1,1,2,3,No,Travel_Rarely,2,4,2,2,1,3,No
568,37,Female,Divorced,Research & Development,Manufacturing Director,1,3,Life Sciences,15,53105,13,1,6,2,1,1,3,3,No,Travel_Rarely,3,4,1,2,4,3,Yes
569,48,Female,Married,IT,Software Engineer,3,4,Medical,1,105377,12,0,9,4,3,1,3,2,Yes,Non-Travel,4,3,2,4,3,3,No
570,25,Female,Married,IT,IT Support,2,1,Life Sciences,8,73902,18,1,7,4,2,0,6,2,No,Travel_Rarely,3,4,1,2,3,3,Yes
571,42,Male,Married,Human Resources,HR Manager,3,3,Medical,3,71906,15,0,4,4,2,0,3,4,Yes,Non-Travel,4,3,3,1,3,3,No
572,40,Male,Married,Research & Development,Laboratory Technician,1,4,Marketing,3,50679,16,0,8,5,2,1,4,5,No,Travel_Rarely,4,3,3,2,2,3,Yes
573,46,Male,Divorced,Research & Development,Research Scientist,2,3,Human Resources,4,76647,21,2,6,3,1,3,4,2,Yes,Travel_Rarely,3,4,3,4,4,3,No
574,31,Female,Divorced,IT,IT Support,1,3,Technical Degree,10,55295,19,1,6,4,3,0,2,3,No,Travel_Rarely,3,2,3,2,2,3,No
575,35,Male,Married,Human Resources,HR Executive,1,4,Life Sciences,1,41274,12,1,1,0,0,0,2,1,No,Travel_Rarely,4,2,3,3,2,3,No
576,30,Male,Divorced,Research & Development,Laboratory Technician,1,3,Marketing,4,40819,16,1,6,4,2,3,4,2,No,Travel_Frequently,3,4,2,2,1,3,No
577,24,Male,Married,Research & Development,Laboratory Technician,1,3,Medical,6,48713,21,0,3,0,0,0,7,2,Yes,Non-Travel,3,3,2,2,3,3,No
578,51,Female,Married,Finance,Accountant,1,3,Technical Degree,1,51717,11,0,8,3,2,1,1,3,No,Travel_Frequently,4,3,3,2,2,3,No
579,43,Male,Divorced,Sales,Sales Executive,5,4,Marketing,7,117286,17,1,25,23,11,0,3,3,No,Travel_Rarely,4,1,4,3,1,3,No
580,40,Female,Married,Sales,Sales Executive,1,3,Marketing,1,41624,15,0,2,1,0,1,2,3,No,Travel_Rarely,4,4,4,3,3,3,No
581,51,Female,Single,Research & Development,Research Scientist,1,4,Marketing,1,55299,17,2,9,2,1,0,4,1,No,Travel_Rarely,2,3,2,1,4,3,No
582,34,Male,Married,Research & Development,Laboratory Technician,3,1,Human Resources,5,75514,16,1,5,5,3,0,2,5,Yes,Travel_Rarely,1,4,2,3,2,4,No
583,35,Female,Married,Human Resources,Recruiter,5,2,Life Sciences,6,94031,19,0,17,15,12,0,0,2,Yes,Travel_Rarely,4,4,3,3,1,3,No
584,38,Female,Single,Sales,Sales Executive,1,5,Technical Degree,7,49167,11,1,5,3,1,2,2,3,No,Travel_Rarely,4,4,2,2,3,3,Yes
585,49,Female,Married,Finance,Accountant,1,3,Life Sciences,19,51545,11,2,4,3,2,3,2,2,Yes,Travel_Rarely,4,4,4,3,4,3,No
586,34,Female,Married,Research & Development,Research Scientist,1,3,Other,13,50280,21,0,1,1,0,0,2,2,No,Travel_Frequently,4,4,3,3,3,3,No
587,25,Male,Divorced,Research & Development,Laboratory Technician,3,3,Technical Degree,1,73456,16,1,7,5,3,0,2,5,No,Travel_Frequently,2,1,4,3,4,3,No
588,37,Female,Married,Research & Development,Laboratory Technician,3,3,Technical Degree,5,96495,20,2,12,9,4,1,2,4,Yes,Travel_Frequently,3,1,2,1,4,3,Yes
589,40,Female,Married,Sales,Sales Manager,4,4,Other,6,98254,17,0,22,16,8,1,3,6,No,Travel_Frequently,3,4,2,2,1,3,No
590,36,Female,Single,Sales,Sales Manager,1,3,Life Sciences,2,43629,19,1,5,3,2,2,1,4,No,Non-Travel,3,4,3,2,3,3,No
591,32,Male,Single,IT,IT Manager,1,5,Life Sciences,27,65090,11,1,8,2,0,2,3,4,No,Travel_Frequently,4,4,2,3,3,3,No
592,30,Male,Single,Sales,Sales Manager,1,2,Other,1,48570,13,0,3,1,0,0,2,5,Yes,Travel_Frequently,3,4,1,3,2,3,No
593,42,Male,Married,IT,IT Support,2,1,Human Resources,7,80924,13,1,13,7,5,2,2,2,No,Travel_Frequently,3,2,3,2,4,3,No
594,40,Female,Married,Finance,Accountant,5,2,Human Resources,17,105902,11,1,19,18,6,1,7,4,No,Travel_Rarely,3,2,3,3,2,3,No
595,38,Female,Single,Sales,Sales Representative,1,2,Medical,1,45422,13,3,6,2,0,2,3,1,No,Travel_Rarely,2,3,3,3,3,3,No
596,28,Female,Single,Sales,Sales Manager,1,5,Technical Degree,1,46280,11,1,3,3,1,1,4,5,No,Travel_Rarely,1,2,3,1,4,4,No
597,37,Male,Married,Sales,Sales Executive,4,1,Medical,1,89017,19,1,12,12,8,3,2,3,No,Travel_Rarely,4,1,4,2,3,3,No
598,43,Female,Married,Sales,Sales Manager,1,4,Technical Degree,1,36926,18,0,5,3,1,1,4,3,No,Travel_Rarely,2,3,2,3,2,3,No
599,37,Male,Single,Sales,Sales Manager,5,1,Other,9,111537,16,2,19,17,12,2,4,2,No,Travel_Rarely,2,3,2,3,4,3,No
600,33,Male,Married,IT,Data Analyst,3,4,Marketing,4,105965,13,0,15,13,7,1,1,5,Yes,Non-Travel,3,4,3,2,4,3,No
601,27,Male,Single,Research & Development,R&D Manager,1,3,Other,2,47831,19,1,4,0,0,0,1,1,No,Travel_Rarely,3,1,3,3,4,3,No
602,21,Male,Married,Sales,Sales Representative,2,5,Medical,1,66118,19,1,3,1,0,1,2,3,Yes,Travel_Rarely,3,4,4,2,1,3,Yes
603,41,Female,Single,Research & Development,Manufacturing Director,1,3,Other,3,54406,16,0,3,3,2,0,4,3,Yes,Travel_Rarely,4,4,3,3,4,3,No
604,44,Male,Single,Research & Development,Manufacturing Director,1,2,Technical Degree,3,45812,17,0,10,3,2,0,4,1,Yes,Travel_Frequently,3,2,3,3,2,3,Yes
605,51,Female,Married,Finance,Accountant,2,3,Other,6,57720,20,0,8,4,1,2,2,2,No,Travel_Rarely,3,1,3,4,4,4,No
606,28,Male,Married,Human Resources,HR Executive,1,4,Human Resources,1,39853,12,1,9,6,4,1,1,4,No,Travel_Frequently,3,4,2,3,3,3,No
607,40,Female,Married,Research & Development,Research Scientist,2,5,Medical,10,74031,12,0,4,1,0,1,3,3,Yes,Non-Travel,3,3,2,2,2,3,No
608,32,Female,Married,Research & Development,Manufacturing Director,3,3,Technical Degree,31,91486,19,0,13,6,4,0,4,2,No,Travel_Rarely,4,2,3,3,2,3,No
609,39,Male,Married,Sales,Sales Representative,1,2,Human Resources,36,36187,17,0,7,1,0,1,1,5,No,Travel_Rarely,1,3,3,3,4,3,Yes
610,29,Male,Married,Research & Development,Laboratory Technician,2,3,Medical,3,63883,14,0,8,4,3,1,3,6,No,Non-Travel,2,2,3,3,3,3,No
611,43,Male,Married,Sales,Sales Manager,1,3,Technical Degree,5,47594,11,1,9,2,1,0,5,3,No,Travel_Rarely,1,3,2,1,1,3,No
612,27,Female,Single,Research & Development,Manufacturing Director,3,3,Human Resources,6,95995,16,2,9,6,5,2,3,5,No,Travel_Rarely,3,3,3,3,2,3,No
613,53,Female,Single,IT,Data Analyst,1,2,Technical Degree,12,48099,14,0,5,4,3,1,7,4,No,Non-Travel,2,2,3,3,3,3,No
614,41,Female,Divorced,Sales,Sales Manager,1,3,Technical Degree,1,46446,17,1,1,0,0,0,2,2,No,Travel_Rarely,3,3,2,2,2,3,Yes
615,46,Female,Divorced,Finance,Accountant,4,2,Life Sciences,1,122507,13,0,8,8,3,2,5,2,No,Travel_Frequently,3,3,3,3,1,3,No
616,31,Male,Married,Human Resources,HR Manager,1,3,Life Sciences,8,38797,21,0,4,3,1,0,3,3,No,Non-Travel,4,2,3,2,4,3,No
617,31,Male,Divorced,Sales,Sales Representative,3,2,Life Sciences,37,73546,14,1,5,5,1,1,4,1,No,Travel_Rarely,3,1,3,2,3,3,No
618,36,Male,Single,IT,IT Manager,1,1,Medical,18,62084,21,0,8,2,0,2,2,3,No,Travel_Frequently,4,4,3,3,4,3,No
619,20,Male,Married,IT,Software Engineer,2,4,Medical,1,71955,11,0,2,0,0,0,6,2,Yes,Travel_Rarely,3,4,3,2,3,3,Yes
620,30,Male,Married,Sales,Sales Executive,1,2,Human Resources,2,44916,13,0,7,1,0,1,2,5,No,Travel_Rarely,1,4,3,3,3,3,No
621,47,Male,Married,Research & Development,R&D Manager,2,3,Medical,6,61376,12,1,11,9,7,4,3,2,No,Travel_Rarely,4,3,3,4,1,3,No
622,34,Female,Divorced,Research & Development,R&D Manager,1,4,Life Sciences,1,51339,14,0,1,1,0,0,2,2,Yes,Travel_Rarely,4,2,3,3,3,3,Yes
623,34,Male,Married,Sales,Sales Representative,1,2,Human Resources,6,35812,17,0,4,2,1,2,2,5,No,Travel_Rarely,1,3,3,3,2,4,Yes
624,31,Male,Married,IT,IT Support,1,1,Human Resources,2,65092,12,1,3,3,1,0,2,4,No,Travel_Rarely,2,4,3,2,3,3,No
625,30,Female,Single,Research & Development,Laboratory Technician,3,3,Medical,1,80359,14,1,9,6,2,4,1,3,No,Travel_Rarely,1,3,4,3,4,3,No
626,44,Male,Married,IT,Software Engineer,4,4,Life Sciences,15,121401,11,1,8,8,3,0,2,3,Yes,Non-Travel,1,3,2,3,3,3,No
627,20,Male,Married,Sales,Sales Manager,1,3,Marketing,1,46043,19,1,2,0,0,0,1,2,Yes,Non-Travel,2,4,2,1,2,3,No
628,37,Male,Married,Sales,Sales Representative,2,3,Life Sciences,1,62559,13,0,10,3,2,1,7,4,Yes,Travel_Rarely,2,4,3,3,4,3,No
629,34,Female,Married,Research & Development,Research Scientist,2,2,Other,5,74950,16,2,12,5,3,1,5,3,No,Travel_Frequently,3,4,3,3,2,3,No
630,46,Male,Married,Sales,Sales Representative,5,2,Medical,3,97434,14,0,19,17,16,5,2,1,No,Travel_Rarely,4,4,4,3,1,3,No
631,29,Female,Married,Sales,Sales Representative,1,4,Human Resources,9,39599,17,2,9,2,1,2,5,2,No,Travel_Rarely,4,4,3,2,3,3,No
632,31,Female,Single,IT,Data Analyst,1,1,Marketing,1,48902,15,1,7,6,4,5,8,1,No,Travel_Rarely,2,3,2,1,1,3,No
633,39,Female,Married,IT,IT Manager,1,2,Human Resources,1,48578,19,0,5,0,0,0,3,1,No,Travel_Rarely,3,1,4,3,3,3,No
634,42,Female,Divorced,Sales,Sales Executive,4,4,Medical,8,101052,18,0,20,18,17,1,0,4,No,Travel_Rarely,2,1,4,2,3,4,No
635,49,Male,Single,Sales,Sales Executive,2,3,Other,8,67845,11,0,4,3,1,3,4,2,No,Travel_Rarely,4,1,3,3,3,3,Yes
636,20,Male,Married,Human Resources,HR Executive,1,2,Human Resources,10,45378,19,0,2,0,0,0,5,2,No,Travel_Frequently,1,4,2,1,4,3,Yes
637,37,Male,Divorced,Research & Development,R&D Manager,1,2,Human Resources,5,47941,13,1,7,3,2,1,2,2,No,Travel_Rarely,2,3,2,2,4,3,No
638,35,Female,Married,Human Resources,Recruiter,2,1,Human Resources,14,52765,11,0,7,0,0,0,1,2,No,Travel_Rarely,4,1,3,3,3,3,No
639,27,Female,Married,Research & Development,R&D Manager,1,2,Technical Degree,11,54198,11,1,4,2,1,2,3,2,Yes,Non-Travel,3,2,2,3,4,3,No
640,31,Male,Married,Sales,Sales Manager,2,3,Life Sciences,11,67174,11,0,3,3,2,3,1,3,No,Travel_Rarely,2,2,4,4,1,3,No
641,31,Male,Married,Research & Development,Research Scientist,1,4,Other,14,45937,15,0,8,5,3,2,2,3,Yes,Travel_Rarely,4,2,3,1,3,3,No
642,26,Female,Married,Research & Development,Research Scientist,2,3,Medical,6,56335,14,2,2,2,1,0,5,6,No,Travel_Frequently,1,4,4,3,3,3,Yes
643,39,Female,Married,Research & Development,R&D Manager,3,2,Life Sciences,1,90488,14,1,15,15,12,0,1,2,Yes,Travel_Frequently,1,3,3,3,3,3,No
644,47,Female,Single,Sales,Sales Executive,1,5,Marketing,23,37690,16,1,5,2,1,2,4,2,No,Travel_Frequently,3,4,3,3,2,3,No
645,30,Male,Single,Research & Development,Manufacturing Director,1,4,Human Resources,1,57424,18,1,9,3,2,1,1,4,No,Travel_Rarely,1,1,2,3,4,3,No
646,35,Female,Married,Research & Development,Research Scientist,1,5,Human Resources,4,48540,19,1,7,1,0,0,3,2,No,Non-Travel,4,2,4,2,3,3,No
647,41,Male,Married,Sales,Sales Representative,1,4,Technical Degree,9,48664,13,1,9,3,1,3,2,5,No,Travel_Rarely,4,3,3,4,1,3,No
648,25,Female,Married,IT,Data Analyst,3,4,Other,1,94505,11,1,5,5,2,2,2,3,No,Travel_Rarely,2,2,3,2,4,3,No
649,20,Male,Single,Research & Development,Manufacturing Director,1,4,Technical Degree,2,46262,16,1,2,0,0,0,4,2,Yes,Travel_Rarely,3,4,2,3,4,4,No
650,20,Male,Divorced,Research & Development,Laboratory Technician,1,4,Other,3,46241,11,1,2,0,0,0,1,2,Yes,Non-Travel,2,4,3,3,3,3,Yes
651,26,Male,Divorced,Sales,Sales Manager,3,4,Human Resources,7,65477,19,0,8,6,4,2,4,5,No,Travel_Frequently,4,3,3,3,3,3,No
652,39,Male,Divorced,IT,IT Manager,2,2,Other,1,72389,17,1,0,0,0,0,4,2,No,Travel_Rarely,3,4,3,3,3,3,No
653,34,Female,Divorced,Research & Development,Research Scientist,2,2,Human Resources,3,72060,13,1,9,2,1,1,3,3,Yes,Travel_Frequently,3,4,2,3,2,3,No
654,20,Female,Divorced,Finance,Accountant,1,1,Marketing,19,59164,15,0,1,0,0,0,3,3,No,Travel_Rarely,3,1,4,3,1,3,No
655,38,Female,Married,Sales,Sales Executive,4,3,Other,1,97979,18,0,12,9,5,4,2,2,No,Travel_Rarely,2,2,1,3,4,3,Yes
656,42,Female,Divorced,Research & Development,Laboratory Technician,2,3,Medical,1,71644,16,0,3,0,0,0,2,2,No,Travel_Rarely,3,2,1,3,4,3,No
657,38,Female,Married,Research & Development,R&D Manager,3,4,Medical,8,84824,17,1,12,12,8,0,6,3,No,Travel_Frequently,4,1,3,2,4,4,No
658,27,Female,Married,Research & Development,Research Scientist,2,1,Other,1,57196,17,0,6,0,0,0,1,6,No,Travel_Rarely,3,1,3,2,4,3,No
659,41,Male,Single,Research & Development,Laboratory Technician,1,2,Other,1,45850,12,0,8,2,1,1,4,2,No,Travel_Frequently,4,4,3,3,3,3,No
660,43,Male,Married,Research & Development,Laboratory Technician,1,2,Other,40,45008,18,0,8,3,1,2,3,3,No,Travel_Rarely,3,4,3,3,3,3,No
661,43,Male,Married,Research & Development,Research Scientist,5,3,Other,5,118854,15,0,25,19,7,4,1,2,No,Travel_Rarely,2,3,1,2,4,4,No
662,21,Female,Married,Research & Development,Research Scientist,2,3,Other,8,73732,15,0,3,1,0,0,3,2,No,Non-Travel,1,3,3,4,2,3,Yes
663,45,Female,Single,Sales,Sales Manager,3,4,Medical,4,79565,11,0,14,7,5,0,5,1,Yes,Travel_Rarely,4,3,2,2,1,3,No
664,36,Female,Married,Sales,Sales Representative,1,3,Technical Degree,9,40555,17,0,5,4,3,0,5,1,No,Travel_Rarely,2,3,3,2,3,3,Yes
665,38,Male,Single,IT,IT Manager,1,5,Other,1,59889,12,3,7,1,0,0,4,2,No,Travel_Rarely,1,4,3,4,3,3,No
666,32,Male,Single,Sales,Sales Executive,1,4,Technical Degree,24,40725,13,0,5,2,1,2,2,3,No,Travel_Rarely,3,2,3,4,3,3,Yes
667,40,Female,Married,Research & Development,Laboratory Technician,5,4,Technical Degree,4,114551,18,0,22,20,10,0,0,3,No,Travel_Frequently,4,3,3,2,3,3,No
668,36,Female,Single,Research & Development,Manufacturing Director,1,2,Marketing,14,52133,17,0,5,1,0,0,5,5,No,Travel_Rarely,1,3,2,2,2,3,No
669,47,Male,Divorced,Research & Development,Laboratory Technician,3,5,Human Resources,11,89716,15,0,7,7,2,2,2,2,No,Travel_Rarely,4,3,2,4,2,3,No
670,29,Male,Married,Finance,Financial Analyst,3,2,Human Resources,4,90874,15,0,11,9,6,0,2,2,Yes,Travel_Rarely,2,2,4,4,2,3,No
671,45,Female,Married,Research & Development,R&D Manager,2,2,Medical,1,76700,13,0,16,10,9,2,1,0,No,Travel_Frequently,3,4,3,3,2,3,No
672,46,Male,Divorced,Sales,Sales Manager,1,1,Human Resources,14,41695,17,1,2,2,1,1,6,4,No,Travel_Rarely,3,4,3,3,4,3,No
673,28,Male,Single,Research & Development,Research Scientist,1,3,Other,6,48166,20,1,7,2,0,2,1,4,Yes,Non-Travel,4,4,3,1,4,3,Yes
674,36,Male,Single,Research & Development,Research Scientist,1,2,Life Sciences,9,47182,13,1,12,7,3,1,1,2,No,Travel_Rarely,2,3,3,2,3,3,No
675,34,Female,Divorced,IT,IT Support,1,4,Technical Degree,19,63630,12,1,7,1,0,0,2,1,Yes,Travel_Rarely,1,3,2,3,4,3,Yes
676,41,Male,Divorced,Finance,Financial Analyst,5,3,Life Sciences,1,138182,20,1,16,16,12,0,2,2,Yes,Travel_Rarely,4,4,3,3,1,3,No
677,31,Male,Married,Research & Development,Manufacturing Director,2,3,Human Resources,1,75751,12,2,1,0,0,0,2,4,No,Travel_Frequently,4,4,3,2,2,3,No
678,20,Female,Married,IT,IT Support,1,1,Medical,1,50379,11,1,1,0,0,0,3,2,No,Non-Travel,2,4,4,3,4,3,No
679,42,Female,Single,Research & Development,Laboratory Technician,2,4,Human Resources,2,55812,20,3,8,2,1,2,1,3,Yes,Travel_Rarely,3,3,3,4,4,3,Yes
680,21,Female,Divorced,Research & Development,R&D Manager,1,4,Technical Degree,4,51829,15,1,3,1,0,1,4,5,No,Travel_Frequently,2,3,3,3,1,3,No
681,32,Male,Married,Finance,Finance Manager,3,2,Technical Degree,10,95767,14,2,12,5,2,5,1,2,No,Travel_Rarely,2,3,4,3,3,3,No
682,32,Female,Single,IT,Data Analyst,5,4,Technical Degree,4,146626,11,0,14,12,7,2,6,3,No,Travel_Rarely,3,3,2,2,2,3,No
683,42,Male,Married,Sales,Sales Executive,2,3,Other,10,63119,11,0,14,9,8,1,0,3,No,Travel_Rarely,2,2,2,3,4,3,No
684,43,Male,Married,Human Resources,HR Executive,1,3,Marketing,1,40357,14,0,0,0,0,0,4,2,No,Travel_Rarely,2,4,3,3,2,3,No
685,23,Male,Divorced,Research & Development,Research Scientist,1,4,Medical,2,55926,11,0,5,0,0,0,0,2,No,Travel_Rarely,3,4,3,3,3,3,No
686,50,Male,Single,Research & Development,R&D Manager,1,2,Other,2,46365,19,2,7,1,0,0,0,2,No,Travel_Rarely,1,1,3,2,2,3,No
687,34,Female,Single,Finance,Finance Manager,1,4,Other,1,49370,16,1,9,4,2,2,3,6,No,Travel_Rarely,2,3,3,3,3,3,No
688,20,Male,Married,Research & Development,R&D Manager,1,2,Other,4,50464,13,2,0,0,0,0,1,3,No,Non-Travel,2,3,3,2,2,3,Yes
689,39,Male,Single,Finance,Finance Manager,1,3,Life Sciences,4,55008,15,2,5,1,0,1,1,2,Yes,Travel_Rarely,4,4,2,3,3,3,No
690,40,Female,Divorced,Human Resources,HR Manager,1,3,Life Sciences,7,37973,11,1,4,1,0,1,2,4,Yes,Travel_Rarely,1,4,3,3,3,3,No
691,21,Male,Married,Sales,Sales Representative,2,4,Life Sciences,1,53142,15,1,3,1,0,1,3,5,Yes,Travel_Rarely,4,1,4,3,3,3,No
692,38,Female,Single,Sales,Sales Manager,1,2,Marketing,2,42660,11,0,4,2,1,2,1,3,No,Travel_Rarely,4,2,2,3,4,3,Yes
693,44,Female,Single,Research & Development,Research Scientist,2,5,Human Resources,11,71069,18,2,8,6,2,0,3,1,No,Travel_Rarely,1,3,3,2,2,3,No
694,40,Male,Married,IT,IT Support,1,1,Medical,1,64410,14,2,4,0,0,0,2,3,No,Travel_Rarely,2,2,2,1,1,3,No
695,31,Male,Married,Research & Development,R&D Manager,1,2,Technical Degree,3,50768,14,0,4,2,1,2,3,4,Yes,Travel_Rarely,4,2,4,2,4,4,Yes
696,26,Male,Married,Research & Development,Manufacturing Director,1,4,Technical Degree,5,50976,12,2,3,3,1,3,1,3,No,Travel_Rarely,1,4,3,3,3,4,No
697,34,Male,Divorced,Sales,Sales Executive,2,3,Human Resources,11,65856,17,1,14,11,3,0,2,5,No,Travel_Rarely,3,4,3,4,3,3,No
698,36,Male,Divorced,IT,IT Support,2,4,Human Resources,3,66141,16,3,5,5,3,2,2,4,No,Travel_Frequently,4,2,3,2,2,3,No
699,28,Male,Single,Research & Development,Laboratory Technician,2,2,Marketing,1,56744,13,0,8,8,3,2,2,2,No,Travel_Rarely,4,3,2,1,2,4,No
700,43,Female,Divorced,IT,Data Analyst,2,4,Medical,2,65064,17,2,4,0,0,0,1,3,Yes,Travel_Rarely,2,1,4,3,3,3,No
701,48,Male,Married,Sales,Sales Representative,1,3,Human Resources,12,43093,13,2,6,2,1,0,2,3,No,Travel_Rarely,3,4,3,3,3,3,No
702,42,Female,Married,Sales,Sales Representative,1,4,Marketing,2,42046,16,1,3,0,0,0,5,2,Yes,Travel_Frequently,1,4,4,3,4,3,Yes
703,34,Male,Married,Research & Development,Research Scientist,3,3,Technical Degree,40,95772,14,1,15,10,7,4,2,2,No,Travel_Rarely,2,3,4,1,2,3,No
704,25,Male,Married,IT,IT Support,3,3,Life Sciences,4,84370,20,3,5,5,4,0,2,5,No,Travel_Rarely,3,1,4,2,2,3,No
705,37,Male,Married,Human Resources,HR Executive,4,2,Marketing,15,80629,20,0,13,8,3,8,2,3,No,Travel_Rarely,3,4,3,3,2,3,No
706,48,Female,Single,Sales,Sales Representative,4,4,Medical,1,98013,13,1,12,12,6,2,2,4,No,Travel_Rarely,2,3,2,3,3,3,No
707,23,Male,Single,Research & Development,Laboratory Technician,1,4,Life Sciences,14,45075,17,1,5,2,1,0,2,4,No,Travel_Rarely,4,3,3,3,3,3,No
708,33,Male,Divorced,Finance,Finance Manager,1,2,Human Resources,14,46469,11,2,0,0,0,0,1,3,No,Travel_Frequently,2,4,4,3,4,3,No
709,38,Female,Divorced,Research & Development,R&D Manager,5,3,Medical,4,113416,15,1,19,13,10,0,2,3,No,Travel_Rarely,2,3,4,2,3,3,No
710,24,Female,Married,Sales,Sales Executive,1,3,Marketing,1,38709,16,2,2,2,1,1,1,0,Yes,Travel_Rarely,4,4,2,1,3,3,No
711,34,Female,Married,Sales,Sales Representative,5,2,Other,4,118752,19,1,16,14,11,0,1,2,Yes,Travel_Rarely,2,2,2,3,2,3,No
712,27,Female,Single,Sales,Sales Manager,1,5,Technical Degree,15,48371,11,1,5,2,1,2,5,5,No,Travel_Rarely,1,3,2,3,3,3,Yes
713,28,Female,Single,Human Resources,HR Executive,1,3,Other,17,42523,19,0,6,2,1,2,3,2,Yes,Travel_Rarely,3,3,3,3,4,4,No
714,27,Female,Single,Research & Development,Manufacturing Director,2,4,Other,1,69832,11,0,6,3,2,3,0,1,No,Travel_Rarely,4,3,3,3,3,3,No
715,36,Female,Single,Sales,Sales Executive,2,4,Life Sciences,1,60227,13,1,7,0,0,0,3,2,No,Travel_Rarely,2,3,4,3,3,3,Yes
716,32,Female,Married,Research & Development,Manufacturing Director,1,4,Technical Degree,4,51647,16,0,10,3,1,1,5,2,No,Travel_Rarely,2,2,2,3,4,3,No
717,41,Male,Single,Finance,Finance Manager,2,2,Marketing,6,59050,15,1,7,2,0,1,0,4,Yes,Travel_Rarely,3,1,3,1,4,3,No
718,51,Female,Single,IT,Software Engineer,3,2,Technical Degree,4,80964,11,0,11,6,2,0,0,3,No,Travel_Rarely,3,4,3,3,2,3,No
719,35,Male,Married,IT,IT Support,2,5,Other,2,72083,12,0,9,2,0,1,7,2,No,Non-Travel,3,4,3,4,3,3,No
720,26,Female,Married,Sales,Sales Manager,1,5,Marketing,7,42129,13,2,6,2,0,0,5,5,Yes,Travel_Frequently,3,3,4,3,3,3,Yes
721,45,Female,Single,IT,Software Engineer,2,4,Other,1,63376,15,0,7,1,0,0,2,2,No,Travel_Rarely,4,3,3,2,4,3,No
722,39,Male,Married,Research & Development,Manufacturing Director,1,4,Medical,1,46967,15,1,8,2,1,0,3,3,No,Travel_Rarely,1,3,1,3,3,3,No
723,43,Male,Single,Finance,Finance Manager,5,3,Marketing,4,120837,15,0,20,13,10,8,5,1,Yes,Travel_Rarely,3,4,3,3,3,3,Yes
724,58,Male,Married,IT,IT Manager,1,3,Technical Degree,5,52361,20,0,3,3,1,1,2,3,No,Travel_Rarely,2,1,3,3,4,3,No
725,24,Male,Divorced,IT,Data Analyst,3,4,Life Sciences,2,83424,15,0,6,4,2,1,1,6,Yes,Travel_Rarely,4,4,3,3,2,3,No
726,40,Female,Single,Research & Development,R&D Manager,1,3,Technical Degree,11,50699,12,1,4,0,0,0,2,1,No,Travel_Rarely,2,4,3,4,4,3,No
